Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
80455,STANDARD,LAKE GENEVA,WI,PRIMARY,42.58,-88.42,NA-US-WI-LAKE GENEVA,FALSE,7941,13593,298300931
80456,STANDARD,LAKE MILLS,WI,PRIMARY,43.07,-88.9,NA-US-WI-LAKE MILLS,FALSE,4107,7285,171850891
80457,STANDARD,LAKE TOMAHAWK,WI,PRIMARY,45.81,-89.59,NA-US-WI-LAKE TOMAHAWK,FALSE,707,1192,19299473
80459,PO BOX,MC NAUGHTON,WI,PRIMARY,45.73,-89.55,NA-US-WI-MC NAUGHTON,FALSE,,,
80461,STANDARD,LAKEWOOD,WI,PRIMARY,45.29,-88.51,NA-US-WI-LAKEWOOD,FALSE,507,866,10298781
80463,STANDARD,LANCASTER,WI,PRIMARY,42.84,-90.7,NA-US-WI-LANCASTER,FALSE,2932,5200,87656953
80465,STANDARD,LAND O LAKES,WI,PRIMARY,46.16,-89.23,NA-US-WI-LAND O LAKES,FALSE,678,1167,13099296
80466,STANDARD,LANNON,WI,PRIMARY,43.15,-88.16,NA-US-WI-LANNON,FALSE,601,979,22226085
80467,STANDARD,LAONA,WI,PRIMARY,45.56,-88.68,NA-US-WI-LAONA,FALSE,651,1158,15846760
80468,STANDARD,LARSEN,WI,PRIMARY,44.18,-88.61,NA-US-WI-LARSEN,FALSE,1383,2461,55816333
80469,STANDARD,LA VALLE,WI,PRIMARY,43.58,-90.13,NA-US-WI-LA VALLE,FALSE,1345,2415,42396790
80470,PO BOX,LEBANON,WI,PRIMARY,43.23,-88.59,NA-US-WI-LEBANON,FALSE,,,
80471,STANDARD,LENA,WI,PRIMARY,44.95,-88.05,NA-US-WI-LENA,FALSE,1584,2846,52676755
80473,STANDARD,LEOPOLIS,WI,PRIMARY,44.76,-88.83,NA-US-WI-LEOPOLIS,FALSE,,,
80474,PO BOX,LIME RIDGE,WI,PRIMARY,43.46,-90.15,NA-US-WI-LIME RIDGE,FALSE,,,
80475,PO BOX,EDMUND,WI,PRIMARY,42.97,-90.24,NA-US-WI-EDMUND,FALSE,,,
80476,STANDARD,LINDEN,WI,PRIMARY,42.91,-90.27,NA-US-WI-LINDEN,FALSE,290,512,8769559
80477,STANDARD,LITTLE CHUTE,WI,PRIMARY,44.28,-88.31,NA-US-WI-LITTLE CHUTE,FALSE,4419,7526,162518763
80478,STANDARD,LITTLE SUAMICO,WI,PRIMARY,44.71,-88.01,NA-US-WI-LITTLE SUAMICO,FALSE,1282,2333,58377184
80479,STANDARD,LIVINGSTON,WI,PRIMARY,42.9,-90.43,NA-US-WI-LIVINGSTON,FALSE,497,908,13766004
80480,STANDARD,LODI,WI,PRIMARY,43.31,-89.53,NA-US-WI-LODI,FALSE,4288,7702,188810726
80481,STANDARD,LOGANVILLE,WI,PRIMARY,43.43,-90.03,NA-US-WI-LOGANVILLE,FALSE,517,934,15422075
80482,STANDARD,LOMIRA,WI,PRIMARY,43.58,-88.44,NA-US-WI-LOMIRA,FALSE,1710,3005,61681140
80483,STANDARD,LONE ROCK,WI,PRIMARY,43.18,-90.2,NA-US-WI-LONE ROCK,FALSE,1258,2236,39070522
80487,STANDARD,LONG LAKE,WI,PRIMARY,45.83,-88.66,NA-US-WI-LONG LAKE,FALSE,261,448,4555961
80488,STANDARD,LOWELL,WI,PRIMARY,43.33,-88.82,NA-US-WI-LOWELL,FALSE,257,447,8757778
80497,STANDARD,LOYAL,WI,PRIMARY,44.73,-90.49,NA-US-WI-LOYAL,FALSE,1265,2343,37088537
80498,STANDARD,LUBLIN,WI,PRIMARY,45.07,-90.72,NA-US-WI-LUBLIN,FALSE,254,446,6756732
80501,STANDARD,LUXEMBURG,WI,PRIMARY,44.54,-87.7,NA-US-WI-LUXEMBURG,FALSE,3545,6559,141271051
80502,STANDARD,LYNDON STATION,WI,PRIMARY,43.71,-89.89,NA-US-WI-LYNDON STATION,FALSE,1150,1953,30963662
80503,PO BOX,LYONS,WI,PRIMARY,42.65,-88.32,NA-US-WI-LYONS,FALSE,,,
80504,STANDARD,MC FARLAND,WI,PRIMARY,43.01,-89.29,NA-US-WI-MC FARLAND,FALSE,5522,9991,275978630
80510,STANDARD,MIDDLETON,WI,PRIMARY,43.1,-89.5,NA-US-WI-MIDDLETON,FALSE,12899,21892,740143285
80511,STANDARD,VERONA,WI,PRIMARY,42.98,-89.53,NA-US-WI-VERONA,FALSE,9651,17746,656799821
80512,PO BOX,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80513,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80514,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,10881,12945,337286271
80515,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,24493,37614,896718995
80516,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,12878,20296,613364030
80517,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80520,PO BOX,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80521,PO BOX,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,271,396,6426972
80522,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,23404,39830,1191369011
80523,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,10745,17493,306778779
80524,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,8797,14039,297602152
80525,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,3515,4622,98958225
80526,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,10288,16904,400293102
80527,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,6498,10564,373298288
80528,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,6132,9962,278757440
80530,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,14975,24312,740326458
80532,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80533,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,1940,2908,98578938
80534,STANDARD,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,311,461,9147043
80535,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.4,NA-US-WI-MADISON,FALSE,,,
80536,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80537,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80538,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80539,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80540,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80541,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80542,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80543,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80544,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80545,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80546,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80547,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80549,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80550,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80551,UNIQUE,MADISON,WI,PRIMARY,43.07,-89.38,NA-US-WI-MADISON,FALSE,,,
80553,STANDARD,MALONE,WI,PRIMARY,43.88,-88.28,NA-US-WI-MALONE,FALSE,1271,2247,50739248
80601,STANDARD,MANAWA,WI,PRIMARY,44.46,-88.92,NA-US-WI-MANAWA,FALSE,1683,3041,55393336
80602,STANDARD,MANITOWISH WATERS,WI,PRIMARY,46.13,-89.88,NA-US-WI-MANITOWISH WATERS,FALSE,504,837,11844919
80603,STANDARD,MANITOWOC,WI,PRIMARY,44.09,-87.67,NA-US-WI-MANITOWOC,FALSE,19575,33528,697382584
80610,PO BOX,MANITOWOC,WI,PRIMARY,44.09,-87.67,NA-US-WI-MANITOWOC,FALSE,297,428,7383063
80611,PO BOX,MAPLEWOOD,WI,PRIMARY,44.75,-87.48,NA-US-WI-MAPLEWOOD,FALSE,,,
80612,STANDARD,MARATHON,WI,PRIMARY,44.98,-89.89,NA-US-WI-MARATHON,FALSE,2132,3892,84698254
80614,STANDARD,MARIBEL,WI,PRIMARY,44.27,-87.8,NA-US-WI-MARIBEL,FALSE,836,1519,35219105
80615,STANDARD,MARINETTE,WI,PRIMARY,45.08,-87.62,NA-US-WI-MARINETTE,FALSE,7567,12920,245129528
80620,STANDARD,MARION,WI,PRIMARY,44.67,-88.88,NA-US-WI-MARION,FALSE,1394,2448,41786158
80621,STANDARD,MARKESAN,WI,PRIMARY,43.7,-88.98,NA-US-WI-MARKESAN,FALSE,2112,3738,62058177
80622,PO BOX,MARQUETTE,WI,PRIMARY,43.74,-89.13,NA-US-WI-MARQUETTE,FALSE,,,
80623,STANDARD,MARSHALL,WI,PRIMARY,43.17,-89.06,NA-US-WI-MARSHALL,FALSE,2872,5237,115692565
80624,UNIQUE,MARSHFIELD,WI,PRIMARY,44.66,-90.17,NA-US-WI-MARSHFIELD,FALSE,,,
80631,STANDARD,HEWITT,WI,PRIMARY,44.64,-90.1,NA-US-WI-HEWITT,FALSE,397,767,19498575
80632,STANDARD,MARSHFIELD,WI,PRIMARY,44.66,-90.17,NA-US-WI-MARSHFIELD,FALSE,13243,22768,546947834
80633,UNIQUE,MARSHFIELD,WI,PRIMARY,44.66,-90.17,NA-US-WI-MARSHFIELD,FALSE,,,
80634,PO BOX,MATTOON,WI,PRIMARY,45,-89.04,NA-US-WI-MATTOON,FALSE,,,
80638,PO BOX,PHLOX,WI,PRIMARY,45.04,-89.01,NA-US-WI-PHLOX,FALSE,,,
80639,STANDARD,MAUSTON,WI,PRIMARY,43.8,-90.08,NA-US-WI-MAUSTON,FALSE,3963,6725,110738644
80640,STANDARD,MAYVILLE,WI,PRIMARY,43.49,-88.54,NA-US-WI-MAYVILLE,FALSE,3612,6276,131664297
80642,STANDARD,MAZOMANIE,WI,PRIMARY,43.17,-89.79,NA-US-WI-MAZOMANIE,FALSE,1824,3210,74547931
80643,STANDARD,MEDFORD,WI,PRIMARY,45.13,-90.34,NA-US-WI-MEDFORD,FALSE,5445,9722,176858106
80644,STANDARD,MELLEN,WI,PRIMARY,46.32,-90.66,NA-US-WI-MELLEN,FALSE,591,1037,16035424
80645,STANDARD,MENASHA,WI,PRIMARY,44.21,-88.43,NA-US-WI-MENASHA,FALSE,12595,21502,479007307
80646,STANDARD,MENOMONEE FALLS,WI,PRIMARY,43.14,-88.12,NA-US-WI-MENOMONEE FALLS,FALSE,18327,32430,952639265
80648,PO BOX,MENOMONEE FALLS,WI,PRIMARY,43.14,-88.12,NA-US-WI-MENOMONEE FALLS,FALSE,,,
80649,STANDARD,MERCER,WI,PRIMARY,46.16,-90.06,NA-US-WI-MERCER,FALSE,801,1320,14206085
80650,STANDARD,MERRILL,WI,PRIMARY,45.18,-89.7,NA-US-WI-MERRILL,FALSE,9369,16733,329732690
80651,STANDARD,MERRIMAC,WI,PRIMARY,43.37,-89.62,NA-US-WI-MERRIMAC,FALSE,861,1465,32590634
80652,PO BOX,MERTON,WI,PRIMARY,43.14,-88.31,NA-US-WI-MERTON,FALSE,,,
80653,STANDARD,MILLADORE,WI,PRIMARY,44.6,-89.85,NA-US-WI-MILLADORE,FALSE,557,1011,18440322
80654,STANDARD,MILTON,WI,PRIMARY,42.77,-88.94,NA-US-WI-MILTON,FALSE,5403,9665,227108502
80701,PO BOX,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,732,929,16360935
80705,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,13057,15593,651034663
80720,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,902,1181,42027333
80721,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,14567,26940,309839428
80722,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,3693,6125,70041540
80723,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,9910,16288,162812545
80726,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,18802,29019,683542608
80727,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,12843,20642,360833599
80728,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,21252,34779,582211841
80729,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,11228,18640,288677935
80731,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,15202,22723,861256087
80732,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,12984,19048,335059879
80733,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,13512,22083,680181776
80734,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,17812,27867,566023689
80735,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,23681,43304,614292207
80736,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,14118,23254,371440906
80737,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,14985,26784,1247535493
80740,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,17408,29160,428966477
80741,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,17536,28040,602806128
80742,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,13809,22062,456860043
80743,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,18293,30366,603514532
80744,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,12761,20761,492628331
80745,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,13422,22220,439807433
80746,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,9124,15826,308350003
80747,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,11606,19500,332039783
80749,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,9638,15838,461811863
80750,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,12566,19721,421403819
80751,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,7908,13045,304197254
80754,STANDARD,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,2808,3853,48401506
80755,PO BOX,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,428,686,10850987
80757,STANDARD,SAINT FRANCIS,WI,PRIMARY,42.97,-87.87,NA-US-WI-SAINT FRANCIS,FALSE,4889,7537,173812952
80758,PO BOX,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80759,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80801,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80802,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80804,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80805,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80807,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80808,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80809,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80810,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80812,UNIQUE,MILWAUKEE,WI,PRIMARY,43.06,-87.96,NA-US-WI-MILWAUKEE,FALSE,,,
80813,STANDARD,MINERAL POINT,WI,PRIMARY,42.86,-90.18,NA-US-WI-MINERAL POINT,FALSE,2373,4230,79730408
80814,STANDARD,MINOCQUA,WI,PRIMARY,45.86,-89.69,NA-US-WI-MINOCQUA,FALSE,2771,4625,92425145
80815,STANDARD,MISHICOT,WI,PRIMARY,44.23,-87.64,NA-US-WI-MISHICOT,FALSE,1421,2500,53686741
80816,STANDARD,MONROE,WI,PRIMARY,42.59,-89.64,NA-US-WI-MONROE,FALSE,7978,13670,266445632
80817,STANDARD,MONTELLO,WI,PRIMARY,43.79,-89.33,NA-US-WI-MONTELLO,FALSE,2882,4925,74790408
80818,STANDARD,MONTFORT,WI,PRIMARY,42.97,-90.43,NA-US-WI-MONTFORT,FALSE,583,1025,16968915
80819,STANDARD,MONTICELLO,WI,PRIMARY,42.74,-89.58,NA-US-WI-MONTICELLO,FALSE,1311,2335,46281341
80820,STANDARD,MONTREAL,WI,PRIMARY,46.43,-90.23,NA-US-WI-MONTREAL,FALSE,360,644,10060929
80821,STANDARD,UPSON,WI,PRIMARY,46.36,-90.4,NA-US-WI-UPSON,FALSE,,,
80822,PO BOX,MORRISONVILLE,WI,PRIMARY,43.27,-89.35,NA-US-WI-MORRISONVILLE,FALSE,,,
80823,STANDARD,MOSINEE,WI,PRIMARY,44.78,-89.68,NA-US-WI-MOSINEE,FALSE,8635,15768,366084030
80824,STANDARD,MOUNTAIN,WI,PRIMARY,45.18,-88.48,NA-US-WI-MOUNTAIN,FALSE,627,1029,13426541
80825,STANDARD,MOUNT CALVARY,WI,PRIMARY,43.82,-88.24,NA-US-WI-MOUNT CALVARY,FALSE,802,1434,31799706
80826,STANDARD,MOUNT HOPE,WI,PRIMARY,42.96,-90.85,NA-US-WI-MOUNT HOPE,FALSE,348,646,9178714
80827,STANDARD,MOUNT HOREB,WI,PRIMARY,43,-89.73,NA-US-WI-MOUNT HOREB,FALSE,4670,8648,219883111
80828,STANDARD,MUKWONAGO,WI,PRIMARY,42.86,-88.33,NA-US-WI-MUKWONAGO,FALSE,9295,17162,484229006
80829,STANDARD,MUSCODA,WI,PRIMARY,43.18,-90.43,NA-US-WI-MUSCODA,FALSE,1504,2607,41886258
80830,STANDARD,MUSKEGO,WI,PRIMARY,42.89,-88.12,NA-US-WI-MUSKEGO,FALSE,12504,22907,662703532
80831,STANDARD,NASHOTAH,WI,PRIMARY,43.09,-88.4,NA-US-WI-NASHOTAH,FALSE,1679,3012,121314722
80832,STANDARD,NEENAH,WI,PRIMARY,44.16,-88.47,NA-US-WI-NEENAH,FALSE,21225,37234,1001871126
80833,PO BOX,NEENAH,WI,PRIMARY,44.16,-88.47,NA-US-WI-NEENAH,FALSE,,,
80834,STANDARD,NEILLSVILLE,WI,PRIMARY,44.56,-90.59,NA-US-WI-NEILLSVILLE,FALSE,2925,5071,82826559
80835,STANDARD,NEKOOSA,WI,PRIMARY,44.31,-89.9,NA-US-WI-NEKOOSA,FALSE,4283,7567,122992750
80836,PO BOX,NELSONVILLE,WI,PRIMARY,44.49,-89.31,NA-US-WI-NELSONVILLE,FALSE,,,
80840,STANDARD,NEOPIT,WI,PRIMARY,44.98,-88.82,NA-US-WI-NEOPIT,FALSE,327,607,6444410
80841,STANDARD,NEOSHO,WI,PRIMARY,43.3,-88.51,NA-US-WI-NEOSHO,FALSE,946,1637,38301770
80860,STANDARD,NESHKORO,WI,PRIMARY,43.96,-89.21,NA-US-WI-NESHKORO,FALSE,1356,2353,32854113
80861,PO BOX,NEWBURG,WI,PRIMARY,43.43,-88.04,NA-US-WI-NEWBURG,FALSE,,,
80862,STANDARD,NEW FRANKEN,WI,PRIMARY,44.53,-87.83,NA-US-WI-NEW FRANKEN,FALSE,2053,3837,94268067
80863,STANDARD,NEW GLARUS,WI,PRIMARY,42.81,-89.63,NA-US-WI-NEW GLARUS,FALSE,1898,3436,86333100
80864,STANDARD,NEW HOLSTEIN,WI,PRIMARY,43.94,-88.09,NA-US-WI-NEW HOLSTEIN,FALSE,2527,4485,84253551
80866,UNIQUE,NEW HOLSTEIN,WI,PRIMARY,43.94,-88.09,NA-US-WI-NEW HOLSTEIN,FALSE,,,
80901,STANDARD,NEW LISBON,WI,PRIMARY,43.87,-90.16,NA-US-WI-NEW LISBON,FALSE,2093,3606,60202629
80902,STANDARD,NEW LONDON,WI,PRIMARY,44.39,-88.73,NA-US-WI-NEW LONDON,FALSE,6709,12143,255936415
80903,PO BOX,NEW MUNSTER,WI,PRIMARY,42.58,-88.24,NA-US-WI-NEW MUNSTER,FALSE,,,
80904,STANDARD,NEWTON,WI,PRIMARY,43.99,-87.73,NA-US-WI-NEWTON,FALSE,822,1484,36964940
80905,STANDARD,NIAGARA,WI,PRIMARY,45.78,-88,NA-US-WI-NIAGARA,FALSE,1778,3100,56375967
80906,PO BOX,NICHOLS,WI,PRIMARY,44.56,-88.46,NA-US-WI-NICHOLS,FALSE,,,
80907,STANDARD,NORTH FREEDOM,WI,PRIMARY,43.45,-89.86,NA-US-WI-NORTH FREEDOM,FALSE,1253,2188,37960225
80908,PO BOX,NORTH LAKE,WI,PRIMARY,43.14,-88.24,NA-US-WI-NORTH LAKE,FALSE,,,
80909,STANDARD,NORTH PRAIRIE,WI,PRIMARY,42.93,-88.39,NA-US-WI-NORTH PRAIRIE,FALSE,1231,2302,68430870
80910,STANDARD,OAK CREEK,WI,PRIMARY,42.88,-87.89,NA-US-WI-OAK CREEK,FALSE,16876,29273,784897976
80911,STANDARD,OAKFIELD,WI,PRIMARY,43.68,-88.54,NA-US-WI-OAKFIELD,FALSE,1049,1933,40506986
80912,STANDARD,OCONOMOWOC,WI,PRIMARY,43.1,-88.49,NA-US-WI-OCONOMOWOC,FALSE,16563,30069,925853573
80913,STANDARD,OCONTO,WI,PRIMARY,44.89,-87.86,NA-US-WI-OCONTO,FALSE,3408,5974,106393815
80914,STANDARD,OCONTO FALLS,WI,PRIMARY,44.87,-88.14,NA-US-WI-OCONTO FALLS,FALSE,2628,4707,88348066
80915,STANDARD,OGDENSBURG,WI,PRIMARY,44.45,-89.03,NA-US-WI-OGDENSBURG,FALSE,554,1001,16869472
80916,STANDARD,OGEMA,WI,PRIMARY,45.44,-90.29,NA-US-WI-OGEMA,FALSE,536,955,13557160
80917,STANDARD,OKAUCHEE,WI,PRIMARY,43.11,-88.43,NA-US-WI-OKAUCHEE,FALSE,447,705,21522639
80918,STANDARD,OMRO,WI,PRIMARY,44.03,-88.74,NA-US-WI-OMRO,FALSE,3281,5976,125759114
80919,STANDARD,ONEIDA,WI,PRIMARY,44.49,-88.21,NA-US-WI-ONEIDA,FALSE,2559,4667,142086320
80920,STANDARD,OOSTBURG,WI,PRIMARY,43.62,-87.79,NA-US-WI-OOSTBURG,FALSE,2265,4286,89494891
80921,STANDARD,OREGON,WI,PRIMARY,42.92,-89.38,NA-US-WI-OREGON,FALSE,7455,13628,393065511
80922,PO BOX,HANOVER,WI,PRIMARY,42.69,-89.09,NA-US-WI-HANOVER,FALSE,,,
80923,STANDARD,ORFORDVILLE,WI,PRIMARY,42.62,-89.25,NA-US-WI-ORFORDVILLE,FALSE,1046,1953,36628773
80924,STANDARD,OSHKOSH,WI,PRIMARY,44.01,-88.55,NA-US-WI-OSHKOSH,FALSE,15059,23996,469695341
80925,STANDARD,OSHKOSH,WI,PRIMARY,44.01,-88.55,NA-US-WI-OSHKOSH,FALSE,11496,18650,363524314
80926,PO BOX,OSHKOSH,WI,PRIMARY,44.01,-88.55,NA-US-WI-OSHKOSH,FALSE,358,541,10818404
80927,STANDARD,OSHKOSH,WI,PRIMARY,44.01,-88.55,NA-US-WI-OSHKOSH,FALSE,10289,18688,499665866
80928,UNIQUE,OSHKOSH,WI,PRIMARY,44.01,-88.55,NA-US-WI-OSHKOSH,FALSE,,,
80929,STANDARD,OWEN,WI,PRIMARY,44.94,-90.56,NA-US-WI-OWEN,FALSE,1098,1949,27199738
80930,STANDARD,OXFORD,WI,PRIMARY,43.78,-89.56,NA-US-WI-OXFORD,FALSE,1579,2726,44562644
80931,PO BOX,PACKWAUKEE,WI,PRIMARY,43.78,-89.39,NA-US-WI-PACKWAUKEE,FALSE,,,
80932,STANDARD,PALMYRA,WI,PRIMARY,42.87,-88.58,NA-US-WI-PALMYRA,FALSE,1532,2648,55131197
80933,STANDARD,PARDEEVILLE,WI,PRIMARY,43.53,-89.3,NA-US-WI-PARDEEVILLE,FALSE,3401,6107,127117625
80934,STANDARD,PARK FALLS,WI,PRIMARY,45.93,-90.44,NA-US-WI-PARK FALLS,FALSE,2325,3999,62257645
80935,PO BOX,PATCH GROVE,WI,PRIMARY,42.93,-90.97,NA-US-WI-PATCH GROVE,FALSE,,,
80936,STANDARD,PELICAN LAKE,WI,PRIMARY,45.5,-89.11,NA-US-WI-PELICAN LAKE,FALSE,378,649,8815517
80937,PO BOX,PELL LAKE,WI,PRIMARY,42.54,-88.35,NA-US-WI-PELL LAKE,FALSE,735,1232,24336351
80938,STANDARD,DUNBAR,WI,PRIMARY,45.65,-88.18,NA-US-WI-DUNBAR,FALSE,290,521,6840818
80939,STANDARD,PEMBINE,WI,PRIMARY,45.63,-88,NA-US-WI-PEMBINE,FALSE,751,1283,17203350
80940,STANDARD,PESHTIGO,WI,PRIMARY,45.05,-87.74,NA-US-WI-PESHTIGO,FALSE,2757,4866,93420205
80941,STANDARD,PEWAUKEE,WI,PRIMARY,43.08,-88.25,NA-US-WI-PEWAUKEE,FALSE,12798,22018,790786581
